state,gender,education,age,n,incidence_rate,case_fatality_ratio,sub_national_hdi,health_index,income_index,educational_index
Rheinland-Pfalz,male,2,6,28120,169.38223344636907,3.3964445729151613,0.928,0.942,0.913,0.929
Rheinland-Pfalz,male,2,7,38290,169.38223344636907,3.3964445729151613,0.928,0.942,0.913,0.929
Rheinland-Pfalz,male,2,8,17310,169.38223344636907,3.3964445729151613,0.928,0.942,0.913,0.929
Rheinland-Pfalz,male,4,1,12670,169.38223344636907,3.3964445729151613,0.928,0.942,0.913,0.929
Rheinland-Pfalz,male,4,2,155030,169.38223344636907,3.3964445729151613,0.928,0.942,0.913,0.929
Rheinland-Pfalz,male,4,3,119020,169.38223344636907,3.3964445729151613,0.928,0.942,0.913,0.929
Rheinland-Pfalz,male,4,4,178890,169.38223344636907,3.3964445729151613,0.928,0.942,0.913,0.929
Rheinland-Pfalz,male,4,5,164220,169.38223344636907,3.3964445729151613,0.928,0.942,0.913,0.929
Rheinland-Pfalz,male,4,6,115060,169.38223344636907,3.3964445729151613,0.928,0.942,0.913,0.929
Rheinland-Pfalz,male,4,7,101140,169.38223344636907,3.3964445729151613,0.928,0.942,0.913,0.929
Rheinland-Pfalz,male,4,8,37490,169.38223344636907,3.3964445729151613,0.928,0.942,0.913,0.929
Rheinland-Pfalz,male,5,1,10,169.38223344636907,3.3964445729151613,0.928,0.942,0.913,0.929
Rheinland-Pfalz,male,5,2,32320,169.38223344636907,3.3964445729151613,0.928,0.942,0.913,0.929
Rheinland-Pfalz,male,5,3,68570,169.38223344636907,3.3964445729151613,0.928,0.942,0.913,0.929
Rheinland-Pfalz,male,5,4,116040,169.38223344636907,3.3964445729151613,0.928,0.942,0.913,0.929
Rheinland-Pfalz,male,5,5,98600,169.38223344636907,3.3964445729151613,0.928,0.942,0.913,0.929
Rheinland-Pfalz,male,5,6,67510,169.38223344636907,3.3964445729151613,0.928,0.942,0.913,0.929
Rheinland-Pfalz,male,5,7,44700,169.38223344636907,3.3964445729151613,0.928,0.942,0.913,0.929
Rheinland-Pfalz,male,5,8,15740,169.38223344636907,3.3964445729151613,0.928,0.942,0.913,0.929
Saarland,female,2,1,21510,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,female,2,2,11870,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,female,2,3,9050,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,female,2,4,15950,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,female,2,5,18980,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,female,2,6,18680,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,female,2,7,32200,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,female,2,8,23770,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,female,4,1,3260,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,female,4,2,32070,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,female,4,3,28420,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,female,4,4,47200,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,female,4,5,46120,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,female,4,6,32390,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,female,4,7,25580,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,female,4,8,12670,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,female,5,1,70,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,female,5,2,10350,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,female,5,3,15590,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,female,5,4,18810,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,female,5,5,15740,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,female,5,6,7300,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,female,5,7,4080,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,female,5,8,2190,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,male,2,1,23230,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,male,2,2,12440,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,male,2,3,7390,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,male,2,4,9480,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,male,2,5,10560,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,male,2,6,8130,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,male,2,7,8010,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,male,2,8,3320,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,male,4,1,3260,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,male,4,2,38270,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,male,4,3,28330,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,male,4,4,45560,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,male,4,5,44560,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,male,4,6,31160,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,male,4,7,30360,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,male,4,8,11410,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,male,5,2,7660,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,male,5,3,15490,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,male,5,4,26250,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,male,5,5,24190,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,male,5,6,16560,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,male,5,7,10890,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Saarland,male,5,8,4580,280.46186354692384,6.155507559395248,0.931,0.928,0.917,0.948
Sachsen,female,2,1,50990,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,female,2,2,29370,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,female,2,3,14280,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,female,2,4,16430,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,female,2,5,16530,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,female,2,6,25380,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,female,2,7,62570,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,female,2,8,68480,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,female,4,1,6520,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,female,4,2,150240,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,female,4,3,122100,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,female,4,4,169160,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,female,4,5,178120,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,female,4,6,156620,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,female,4,7,159050,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,female,4,8,80420,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,female,5,1,330,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,female,5,2,59510,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,female,5,3,80960,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,female,5,4,109370,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,female,5,5,115860,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,female,5,6,81980,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,female,5,7,51470,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,female,5,8,16750,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,male,2,1,54580,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,male,2,2,37700,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,male,2,3,19580,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,male,2,4,19550,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,male,2,5,16190,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,male,2,6,12280,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,male,2,7,16750,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,male,2,8,7940,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,male,4,1,6480,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,male,4,2,188650,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,male,4,3,151180,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,male,4,4,202020,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,male,4,5,187680,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,male,4,6,123850,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,male,4,7,110500,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,male,4,8,37070,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,male,5,1,40,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,male,5,2,36370,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,male,5,3,73210,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,male,5,4,91780,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,male,5,5,102680,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,male,5,6,100740,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,male,5,7,87710,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen,male,5,8,30110,133.13104150456468,4.070731258058574,0.93,0.942,0.887,0.963
Sachsen-Anhalt,female,2,1,30870,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,female,2,2,19290,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,female,2,3,9870,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,female,2,4,10910,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,female,2,5,13140,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,female,2,6,17990,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,female,2,7,48120,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,female,2,8,43090,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,female,4,1,4210,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,female,4,2,83950,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,female,4,3,67800,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,female,4,4,108780,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,female,4,5,111230,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,female,4,6,88410,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,female,4,7,81950,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,female,4,8,40520,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,female,5,1,280,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,female,5,2,24890,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,female,5,3,34390,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,female,5,4,59430,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,female,5,5,64390,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,female,5,6,44070,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,female,5,7,26980,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,female,5,8,7810,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,male,2,1,32700,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,male,2,2,26420,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,male,2,3,12430,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,male,2,4,11870,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,male,2,5,10850,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,male,2,6,7990,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,male,2,7,12800,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,male,2,8,5130,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,male,4,1,3670,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,male,4,2,102810,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,male,4,3,87370,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,male,4,4,132950,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,male,4,5,122330,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,male,4,6,75650,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,male,4,7,66170,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,male,4,8,20540,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,male,5,1,10,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,male,5,2,13930,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,male,5,3,28350,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,male,5,4,41270,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,male,5,5,54700,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,male,5,6,52760,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,male,5,7,42300,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Sachsen-Anhalt,male,5,8,13530,84.09103567823699,3.12331717824448,0.908,0.922,0.873,0.93
Schleswig-Holstein,female,2,1,73230,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,female,2,2,30940,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,female,2,3,23340,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,female,2,4,34930,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,female,2,5,34400,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,female,2,6,36820,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,female,2,7,66050,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,female,2,8,48070,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,female,4,1,4700,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,female,4,2,88610,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,female,4,3,86950,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,female,4,4,142550,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,female,4,5,113830,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,female,4,6,105930,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,female,4,7,79450,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,female,4,8,37300,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,female,5,1,250,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,female,5,2,28760,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,female,5,3,46090,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,female,5,4,64260,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,female,5,5,47780,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,female,5,6,29820,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,female,5,7,16550,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,female,5,8,7390,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,male,2,1,72700,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,male,2,2,35660,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,male,2,3,21800,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,male,2,4,28150,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,male,2,5,22930,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,male,2,6,18030,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,male,2,7,21550,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,male,2,8,8760,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,male,4,1,4240,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,male,4,2,94660,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,male,4,3,83990,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,male,4,4,133310,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,male,4,5,106320,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,male,4,6,91230,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,male,4,7,79630,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,male,4,8,26760,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,male,5,2,18200,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,male,5,3,43590,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,male,5,4,76630,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,male,5,5,62550,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,male,5,6,53530,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,male,5,7,36630,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Schleswig-Holstein,male,5,8,10670,108.26067624258124,4.846938775510204,0.92,0.934,0.898,0.929
Thüringen,female,2,1,29120,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,female,2,2,15150,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,female,2,3,7920,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,female,2,4,8880,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,female,2,5,10400,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,female,2,6,15760,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,female,2,7,37550,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,female,2,8,36060,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,female,4,1,4970,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,female,4,2,81450,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,female,4,3,66860,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,female,4,4,100030,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,female,4,5,104870,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,female,4,6,79510,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,female,4,7,80820,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,female,4,8,38440,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,female,5,1,360,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,female,5,2,30650,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,female,5,3,38090,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,female,5,4,58260,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,female,5,5,64800,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,female,5,6,43610,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,female,5,7,25940,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,female,5,8,8430,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,male,2,1,31380,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,male,2,2,19080,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,male,2,3,10080,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,male,2,4,9940,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,male,2,5,10250,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,male,2,6,6810,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,male,2,7,9930,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,male,2,8,4250,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,male,4,1,3950,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,male,4,2,105240,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,male,4,3,85270,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,male,4,4,119830,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,male,4,5,112530,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,male,4,6,68350,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,male,4,7,59740,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,male,4,8,18500,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,male,5,1,30,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,male,5,2,19680,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,male,5,3,34040,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,male,5,4,44810,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,male,5,5,57160,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,male,5,6,53360,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,male,5,7,43530,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
Thüringen,male,5,8,13320,150.66642714328708,5.512542582842985,0.921,0.931,0.883,0.949
